ROI,X,Y,T,Contour,Max. Feret diam.,Elongation ratio,Avg. ch 0
30826,487.5714285714,435.9387755102,199,23.5279220614,8.602325267,1.2869775203,80.3469387755
30827,906.5,415,199,24.1705627485,7.8102496759,1.1679692339,49.6136363636
30828,256.5714285714,416.9142857143,199,19.9279220614,7.2111025509,1.3738173226,52.0285714286
30829,628.5517241379,408.4137931034,199,18.3850288425,5.8309518948,1.1877342287,63.6896551724
30830,754.9,412.85,199,16.9708152802,6.0827625303,1.967272335,41.35
30831,573.1071428571,424.5714285714,199,19.413708499,6.7082039325,1.5417532776,68.1071428571
30832,470.8333333333,425.1666666667,199,8.8710678119,2.2360679775,1.7320508076,69.5
30833,448.8024691358,421.6419753086,199,33.427416998,12.2065556157,1.5695712782,92.7283950617
30834,949,418.5,199,7.4568542495,2.2360679775,0,53.6666666667
30835,655.8571428571,394.7142857143,199,9.5139610307,2.8284271247,1.3355192342,50.8571428571
30836,444.1847826087,403.3695652174,199,37.7989898732,13.9283882772,1.8937475108,89.5
30837,546.747826087,387.3304347826,199,42.555591591,15.2643375225,1.6682431851,101.052173913
30838,958.9090909091,391.6363636364,199,10.6710678119,3.6055512755,1.5590873763,52.6363636364
30839,924.7777777778,404.1944444444,199,31.3703102168,11.401754251,2.7623282251,49.75
30840,576,405,199,3.1415926536,0,0,60
30841,823.5,396.5,199,9.2568542495,3.1622776602,0,46.3333333333
30842,957.5,398.5,199,5.6568542495,1.4142135624,0,50.25
30843,313.8292682927,366.6341463415,199,22.8847763109,7.2801098893,1.2126103234,54.7073170732
30844,533.875,363.125,199,8.8710678119,2.8284271247,1.209896735,60
30845,506.8260869565,373.8115942029,199,31.7560966544,12.6491106407,2.1238290716,76.8695652174
30846,469,368.5,199,7.4568542495,2.2360679775,0,62
30847,450,374.5,199,13.113708499,4.1231056256,1.3068378353,57.625
30848,895.8333333333,369,199,12.7281745931,4.472135955,1.9114983599,42.6666666667
30849,414.9428571429,380.7142857143,199,24.4276695297,8.94427191,2.2729141446,74.8285714286
30850,531,377,199,9.2568542495,2.8284271247,1,65.2222222222
30851,915.3529411765,332.4705882353,199,14.5281745931,4.472135955,1.2490385137,51.8235294118
30852,621.6734693878,332.2653061224,199,24.6847763109,8.0622577483,1.1829632524,52.7755102041
30853,598.2432432432,335.3783783784,199,21.5992424049,7.0710678119,1.3022681037,51.5135135135
30854,856.3333333333,332.8888888889,199,10.2852813742,3.1622776602,1.5572201791,46
30855,946.6666666667,336.6666666667,199,6.0426406871,1.4142135624,0,44
30856,758.625,334.25,199,10.9281745931,3.1622776602,1.7790701871,42.875
30857,810.6666666667,350.6666666667,199,6.0426406871,1.4142135624,0,36
30858,569.125,342.125,199,8.8710678119,2.8284271247,1.209896735,59.25
30859,671,295,199,3.1415926536,0,0,48
30860,554,303,199,9.2568542495,2.8284271247,1,46.2222222222
30861,604.5306122449,308.8367346939,199,27.5132034356,8.5440037453,1.3360749854,54.9183673469
30862,658.6774193548,307.9032258065,199,20.6992424049,6.0827625303,1.0784564465,43.1290322581
30863,892.5,308,199,5.1415926536,1,0,47
30864,518.5,314.2727272727,199,15.9421356237,5.0990195136,1.2220556088,53.0454545455
30865,830,318.6666666667,199,10.9281745931,3.6055512755,1.626723669,40.6666666667
30866,539.9838709677,329.6451612903,199,29.3132034356,9.2195444573,1.1362850056,63.9193548387
30867,672.0833333333,254.9166666667,199,16.0710678119,5.6568542495,1.0850705142,44.1666666667
30868,598.85,261.2,199,22.4992424049,7.2111025509,1.0724367793,48
30869,547.3846153846,264.6153846154,199,11.6994949366,3.6055512755,1.1951767897,47.9230769231
30870,640.2291666667,265.8333333333,199,24.1705627485,8.94427191,1.5054053979,47.3333333333
30871,740.46875,281.875,199,20.0563491861,6.4031242374,1.3285516713,51.21875
30872,611.7794117647,283.3382352941,199,29.9560966544,10.4403065089,1.5267801465,53.5441176471
30873,578.3947368421,287.5394736842,199,31.8845237792,10.295630141,1.2937737239,56.6578947368
30874,627.4166666667,298.25,199,34.1989898732,11.401754251,1.1823663634,55.6071428571
30875,638.3,243.1666666667,199,21.4705627485,8.0622577483,2.1670106648,48.5333333333
30876,659.0107526882,758.7419354839,200,37.2845237792,14.3178210633,1.9217786623,75.9784946237
30877,663,731,200,8.4852813742,2.8284271247,1.7320508076,51.7142857143
30878,679.9347826087,731.7608695652,200,24.6847763109,8.2462112512,1.3079045047,47.3913043478
30879,655,724.5,200,5.1415926536,1,0,59.5
30880,477.8095238095,671.8571428571,200,15.5566017178,5,1.0542687821,45.0476190476
30881,660.6666666667,669.1111111111,200,10.2852813742,3.1622776602,1.5572201791,50
30882,482.8,657.4,200,7.4568542495,2.2360679775,1.9495988326,69.2
30883,492.8306451613,657.0725806452,200,40.8842712475,14.3178210633,1.4085577756,83.9596774194
30884,421.0235294118,656.5882352941,200,44.8698051534,18.7882942281,3.4835134643,66.8117647059
30885,266.4487179487,638.5512820513,200,31.627416998,10,1.1331762153,63.8076923077
30886,466.0869565217,629.6086956522,200,16.3279220614,5.8309518948,1.5395743112,59.0869565217
30887,422.5,625.5,200,5.6568542495,1.4142135624,0,50.5
30888,445.756097561,620.8780487805,200,23.7850288425,9.4868329805,2.2707800837,61.8780487805
30889,502.4444444444,615.8518518519,200,19.0279220614,6.3245553203,1.488685472,62.2222222222
30890,685.6458333333,612.8125,200,24.6847763109,8.0622577483,1.2042275855,50.9791666667
30891,415.28,597.28,200,18.3850288425,6.3245553203,1.6226425815,55.12
30892,430,600.5,200,18.7705627485,6.0827625303,1.1571132604,51.2666666667
30893,181.0555555556,594.8888888889,200,16.0708152802,4.472135955,1.1431116699,51.5555555556
30894,690.3846153846,594.6153846154,200,11.6994949366,3.6055512755,1.1951767897,54.9230769231
30895,523,590,200,5.1415926536,2,0,84
30896,173,591,200,3.1415926536,0,0,49
30897,211.4,588.4,200,12.4710678119,4.2426406871,1.1233108048,48.6666666667
30898,516.4210526316,591.3157894737,200,14.913708499,5.3851648071,1.6997590387,69.9473684211
30899,347.3833333333,583.4833333333,200,29.9560966544,11.1803398875,1.8686551965,59.1333333333
30900,680.9259259259,589.6543209877,200,32.2705627485,11.1803398875,1.469542447,63.5925925926
30901,686.4615384615,570.7692307692,200,14.1423881554,5.0990195136,2.5751241721,47.0769230769
30902,503.5476190476,581.5952380952,200,23.9134559673,7.6157731059,1.3204072794,69.2142857143
30903,750,558,200,3.1415926536,0,0,46
30904,210.5806451613,572.7419354839,200,19.413708499,6.4031242374,1.0965677178,49.2903225806
30905,715.975,556.425,200,23.0134559673,7.6157731059,1.2530143905,55.525
30906,447.5,556,200,5.1415926536,1,0,52.5
30907,237.5,551.5,200,5.6568542495,1.4142135624,0,43.25
30908,691.6,551.3,200,15.2994949366,5.8309518948,1.7677839986,68.7
30909,537,555.1363636364,200,16.3279220614,5.0990195136,1.1770675952,65.4545454545
30910,586.8787878788,555.303030303,200,30.727416998,10.295630141,1.437525049,72.3181818182
30911,715,543.2857142857,200,14.013708499,4.1231056256,1.376758486,64.5
30912,463.4,541.04,200,17.3566017178,6.4031242374,1.5372921238,57.08
30913,678.7171717172,550.303030303,200,38.9558441227,13.9283882772,1.6031598888,92.1717171717
30914,555.7878787879,545.2121212121,200,20.6992424049,6.7082039325,1.2475919354,71.2121212121
30915,703.725,529.025,200,23.0134559673,8.0622577483,1.4973730477,66.6
30916,288.5,526,200,10.2852813742,3,1.4142135624,46.875
30917,688,538,200,3.1415926536,0,0,75
30918,720.0888888889,535.1111111111,200,24.5560966544,8.2462112512,1.4080647627,59.4
30919,679.5,519,200,5.1415926536,1,0,55
30920,535.9285714286,516.7857142857,200,20.6992424049,6.0827625303,1.2513264651,74.3214285714
30921,510.1666666667,523.7222222222,200,15.1708152802,4.472135955,1.265888825,62.9444444444
30922,714.8,520.4,200,7.4568542495,2.2360679775,1.8659253671,41.4
30923,314,500.5,200,10.2852813742,3.6055512755,1.6847456358,56.2
30924,219.1666666667,505.8333333333,200,8.8710678119,2.2360679775,1.7320508076,47
30925,469.8095238095,512.3452380952,200,35.3558441227,11.1803398875,1.2457436023,79.2261904762
30926,696.71875,513.734375,200,32.0129509039,11.6619037897,2.1735719753,66.453125
30927,515.0823529412,493.4941176471,200,33.6845237792,10.8166538264,1.2006942233,97.6352941176
30928,687.0806451613,498.0483870968,200,35.0984848098,12.2065556157,2.4849613518,52.435483871
30929,182.5,497.6666666667,200,19.0279220614,5.8309518948,1.0469730362,57.4666666667
30930,542.3,499.25,200,15.2994949366,5.3851648071,1.6523546551,69.8
30931,655.3888888889,482.8888888889,200,17.4850288425,5.3851648071,1.7973307758,50.2222222222
30932,244.652173913,485.6086956522,200,19.2850288425,7.2801098893,2.4332649195,49.3043478261
30933,380.3684210526,483.7368421053,200,15.5566017178,4.472135955,1.1038537778,62.8421052632
30934,286.2857142857,488.5714285714,200,10.6710678119,3.1622776602,2.274542785,48.8571428571
30935,561.037037037,473.8148148148,200,25.841883092,8.94427191,1.2938826273,77.7222222222
30936,365.125,475.875,200,8.8710678119,2.8284271247,1.209896735,59.875
30937,485.7096774194,479.4516129032,200,18.513708499,6.4031242374,1.1999329303,67.9677419355
30938,528.1692307692,483.3384615385,200,30.2132034356,10.4403065089,1.5532623884,91.2
30939,536.1578947368,457.8421052632,200,14.5279220614,4.472135955,1.1786322537,71.4210526316
30940,704,445,200,3.1415926536,0,0,57
30941,402.8,446.1,200,12.0852813742,4.1231056256,2.019857402,65.7
30942,671.8205128205,442.4358974359,200,26.0989898732,9.4868329805,1.8537654551,60.0256410256
30943,526.2,468.6,200,7.4568542495,2.2360679775,1.9495988326,70.2
30944,635.25,467.8636363636,200,23.6563491861,8.2462112512,1.5495581529,64.5909090909
30945,697.9090909091,464.4848484848,200,19.7992424049,6.7082039325,1.3127810001,50.696969697
30946,418.875,457.875,200,8.8710678119,2.8284271247,1.209896735,71.25
30947,934,429,200,15.4279220614,4.472135955,1.1835071533,48.8421052632
30948,697.9583333333,430.4027777778,200,33.0416305603,12.7279220614,1.9635057832,59.0972222222
30949,472,425,200,8.4852813742,2.8284271247,1.7320508076,68.4285714286
30950,573.5757575758,423.9696969697,200,19.7992424049,6.7082039325,1.3946096215,68
30951,280.4523809524,443.8333333333,200,25.5847763109,8.94427191,1.7082976944,54.7857142857
30952,527.5,437,200,10.2852813742,3,1.4142135624,62.375
30953,488.0925925926,435.5185185185,200,26.0989898732,8.94427191,1.3360263625,78.462962963
30954,876.4473684211,430.5526315789,200,21.8563491861,7.6157731059,1.4771426048,48.6315789474
30955,628.9090909091,407.4545454545,200,19.7992424049,6.4031242374,1.2466801021,64.0303030303
30956,755.0416666667,412.375,200,17.3566017178,6.3245553203,2.0179637426,41.1666666667
30957,926,403.5625,200,28.1560966544,10.6301458127,2.7289029822,50.625
30958,576.8,404.4,200,7.4568542495,2.2360679775,1.8659253671,62
30959,449.0759493671,421.253164557,200,32.1416305603,11.6619037897,1.5653393622,93.5696202532
30960,950,418,200,8.4852813742,2.8284271247,1.7320508076,52
30961,907.4444444444,414.2,200,26.0989898732,7.8102496759,1.265855601,49.7555555556
30962,256.8235294118,416.8235294118,200,20.1847763109,6.3245553203,1.1419770604,51.0588235294
30963,547.1441441441,386.9009009009,200,40.4984848098,15,1.7164123693,101.7477477477
30964,959.9166666667,390.8333333333,200,12.0852813742,4.1231056256,1.9573683597,53.25
30965,531.5,377,200,10.2852813742,3,1.4142135624,63.375
30966,415.4516129032,381.0967741935,200,23.9134559673,9.4868329805,2.8908222276,74.1935483871
30967,824.2857142857,396.4285714286,200,9.2568542495,3.1622776602,86657117.6127859,45.4285714286
30968,958.1666666667,397.8333333333,200,8.8710678119,2.2360679775,1.7320508076,50
30969,656.5,393.5,200,11.313708499,4.2426406871,2.7149797045,52.8
30970,444.3522727273,403.5909090909,200,37.4132034356,13.9283882772,1.8673840183,91.1477272727
30971,811.6666666667,349.6666666667,200,6.0426406871,1.4142135624,0,36.3333333333
30972,877,344,200,3.1415926536,0,0,46
30973,314.15,366.675,200,23.7847763109,7.0710678119,1.1201007486,55.275
30974,534.7142857143,363,200,8.8710678119,2.2360679775,1,59.8571428571
30975,469.6666666667,368.6666666667,200,6.0426406871,1.4142135624,0,59.3333333333
30976,896.5384615385,368.6153846154,200,12.3423881554,4.2426406871,1.4518865769,41.2307692308
30977,449.6666666667,374.2666666667,200,13.4994949366,4.1231056256,1.2722483418,55.2666666667
30978,507.421875,373.53125,200,29.1850288425,11.7046999107,2.2379379997,79.78125
30979,621.7021276596,331.4042553191,200,24.2989898732,7.6157731059,1.1761122304,53.7872340426
30980,540.265625,329.125,200,27.8989898732,8.94427191,1.0876904185,62.65625
30981,856.5,331.6666666667,200,9.2568542495,3,0,46
30982,915.8888888889,331.7222222222,200,15.1708152802,4.472135955,1.100885631,52.6111111111
30983,759.125,333.375,200,11.3139610307,3.6055512755,1.9446274303,41.25
30984,598.4,334.9,200,23.141883092,7.2801098893,1.2752520935,51
30985,569.875,341.875,200,8.8710678119,2.8284271247,1.209896735,60.375
30986,947.5,335.5,200,5.6568542495,1.4142135624,0,41.75
30987,578.6455696203,287.0886075949,200,32.9129509039,10.8166538264,1.339091452,56.2025316456
30988,627.5679012346,297.4444444444,200,35.3558441227,10.8166538264,1.1400515516,55.1975308642
30989,554.7142857143,302,200,8.8710678119,2.2360679775,1,45.7142857143
30990,604.78,307.96,200,24.1705627485,8.5440037453,1.3609117082,54.3
30991,658.6071428571,307.1785714286,200,19.0279220614,5.8309518948,1.1408702336,42.0357142857
30992,893.7142857143,307,200,8.8710678119,2.2360679775,1,46.1428571429
30993,519,314,200,14.913708499,4.472135955,1,51.4761904762
30994,830.5,318,200,10.2852813742,3.6055512755,1.6847456358,40.5
30995,638.4411764706,242.3529411765,200,22.4992424049,8.602325267,2.1495793039,48.9117647059
30996,672.0666666667,254.3,200,19.7994949366,6.4031242374,1.3972820607,44.3666666667
30997,599.2222222222,260.9333333333,200,23.9134559673,7.6157731059,1.2175906013,49.0666666667
30998,640.4255319149,265.2765957447,200,24.941883092,8.0622577483,1.3309883532,46.170212766
30999,547.2,264,200,10.6710678119,3.1622776602,1.4849792192,49.4
31000,611.9242424242,282.7272727273,200,29.5703102168,10.1980390272,1.4627320461,53.3636363636
31001,740.5,281.8823529412,200,20.1850288425,7.2111025509,1.4664074569,51.6176470588
31002,658.7634408602,758.376344086,201,37.9271644663,14.3178210633,1.8448861648,75.7096774194
31003,662.5,730.5,201,5.6568542495,1.4142135624,0,52.75
31004,679.9361702128,731.4680851064,201,23.3992424049,8.0622577483,1.2951887176,47.1063829787
31005,655,724,201,3.1415926536,0,0,62
31006,478,671.5,201,16.713708499,5.3851648071,1.2416485604,46.7307692308
31007,660.5,668.5,201,11.313708499,3.1622776602,1,49.3333333333
31008,482.5,657,201,5.1415926536,1,0,65.5
31009,493.2195121951,656.8048780488,201,41.5269119346,15.0332963784,1.4473195199,84.3089430894
31010,421.1034482759,656.2643678161,201,43.8413780286,17.88854382,3.0910295574,66.3333333333
31011,266.3896103896,638.5324675325,201,31.8845237792,10,1.1622993682,63.6623376623
31012,466.4,629.25,201,15.9421356237,5.8309518948,1.9133083448,60
31013,446.0238095238,620.3333333333,201,25.8421356237,10.4403065089,2.6313387875,61.4761904762
31014,502.6060606061,616.4242424242,201,21.7276695297,7.2801098893,1.780540721,61.7878787879
31015,686.06,612.22,201,27.3847763109,8.602325267,1.2866091146,50.32
31016,430.4074074074,600.5555555556,201,18.8992424049,5.8309518948,1.0900170225,50.6666666667
31017,691.2,593.9,201,11.3139610307,3.6055512755,1.448711177,53.9
31018,415.4347826087,597.0869565217,201,16.9708152802,6.0827625303,1.943930505,53.6086956522
31019,173.3333333333,590.8888888889,201,10.2852813742,3.1622776602,1.5572201791,52.8888888889
31020,181.2173913043,594.8695652174,201,16.9708152802,5.3851648071,1.2333333666,52.2173913043
31021,211.375,588.75,201,10.6710678119,3.1622776602,1.5261375509,46.875
31022,519.2,590.32,201,22.8850288425,9.4868329805,3.871685385,72.76
31023,347.4333333333,583.7,201,30.2132034356,11.6619037897,1.9380357857,59.5
31024,681.2298850575,589,201,34.0703102168,11.401754251,1.3525360654,63.5862068966
31025,210.5483870968,572.4193548387,201,18.7708152802,5.8309518948,1.0567524165,48.6451612903
31026,504.0227272727,581.3863636364,201,23.2705627485,7.6157731059,1.2108552608,69.5681818182
31027,750.1666666667,557.1666666667,201,8.8710678119,2.2360679775,1.7320508076,48.3333333333
31028,686.9333333333,569.9333333333,201,14.2710678119,5.0990195136,2.4242159922,48.6
31029,716.4146341463,555.8048780488,201,22.8847763109,7.6157731059,1.3448873117,54.4390243902
31030,447.7142857143,556,201,8.8710678119,2.2360679775,1,58.5714285714
31031,237.5,551.5,201,5.6568542495,1.4142135624,0,41
31032,537.347826087,554.652173913,201,17.0994949366,6.0827625303,1.8994819453,65.5217391304
31033,679.2871287129,549.6237623762,201,39.855591591,14.3178210633,1.6561131888,91.6336633663
31034,556,544.3888888889,201,20.5708152802,7.2111025509,1.335784129,71.4166666667
31035,587.4328358209,554.6865671642,201,28.6705627485,10.295630141,1.3811715592,71.223880597
31036,692.4736842105,550.8421052632,201,15.2994949366,5.3851648071,1.6610588656,67.6315789474
31037,215.5,536,201,5.1415926536,1,0,41.5
31038,720.5777777778,534.4444444444,201,24.5560966544,8.0622577483,1.3804011022,59.0888888889
31039,715.7142857143,542.5,201,12.0852813742,3.6055512755,1,64.2142857143
31040,463.4761904762,540.0476190476,201,17.2279220614,5.8309518948,1.7437712788,57.1904761905
31041,510.56,522.8,201,16.713708499,5.8309518948,1.3525303753,64.28
31042,715.3333333333,519.3333333333,201,6.0426406871,1.4142135624,0,41.6666666667
31043,704.2307692308,528.7179487179,201,23.0134559673,8.94427191,1.7555395258,67.0769230769
31044,288.3333333333,526.1111111111,201,10.2852813742,3.1622776602,1.5572201791,47.2222222222
31045,697.3529411765,513.0147058824,201,34.7129509039,12.8062484749,2.2190753578,64.8088235294
31046,470.2823529412,512.1529411765,201,33.5560966544,11.6619037897,1.2701826683,78.4235294118
31047,680,518,201,9.2568542495,2,1,59.8
31048,536.4242424242,516.4242424242,201,18.8994949366,6.4031242374,1.0781365506,74.696969697
31049,182.5555555556,497.5925925926,201,17.9992424049,5.8309518948,1.2173196829,57.3703703704
