x-512,y-512,time,size,intensity,x-1024,y-1024
377,243,17,9,682,754,486
247,243,17,10,872,494,486
293,242,17,13,670,586,484
268,242,17,14,753,536,484
210,242,17,4,816,420,484
275,241,17,12,930,550,482
121,241,17,3,680,242,482
105,241,17,44,873,210,482
100,241,17,5,649,200,482
282,240,17,11,810,564,480
238,240,17,12,895,476,480
109,240,17,1,720,218,480
331,239,17,5,607,662,478
323,239,17,17,698,646,478
304,239,17,4,597,608,478
216,239,17,17,889,432,478
191,239,17,18,939,382,478
183,239,17,11,786,366,478
124,239,17,1,639,248,478
230,238,17,9,798,460,476
370,237,17,21,725,740,474
270,237,17,1,687,540,474
263,237,17,8,758,526,474
242,237,17,12,844,484,474
173,237,17,17,968,346,474
354,235,17,36,848,708,470
288,235,17,16,758,576,470
151,235,17,1,716,302,470
383,234,17,67,987,766,468
338,234,17,21,737,676,468
299,234,17,10,753,598,468
206,234,17,13,845,412,468
197,234,17,1,732,394,468
245,233,17,10,936,490,466
297,231,17,8,744,594,462
265,231,17,14,776,530,462
223,231,17,1,807,446,462
214,231,17,19,1075,428,462
187,231,17,19,995,374,462
369,230,17,26,738,738,460
162,230,17,1,742,324,460
360,229,17,5,631,720,458
240,229,17,8,846,480,458
330,228,17,1,596,660,456
322,227,17,26,690,644,454
225,227,17,9,828,450,454
111,227,17,31,973,222,454
315,226,17,11,577,630,452
285,226,17,4,647,570,452
231,226,17,4,798,462,452
149,226,17,18,862,298,452
102,226,17,24,885,204,452
379,225,17,17,931,758,450
274,225,17,11,791,548,450
266,225,17,7,766,532,450
368,224,17,2,599,736,448
340,224,17,23,695,680,448
353,223,17,22,856,706,446
201,222,17,22,868,402,444
180,222,17,17,819,360,444
155,222,17,18,813,310,444
129,222,17,45,885,258,444
288,221,17,6,687,576,442
186,221,17,5,783,372,442
124,221,17,13,731,248,442
269,220,17,7,775,538,440
113,220,17,21,1287,226,440
92,219,17,6,581,184,438
303,218,17,33,881,606,436
98,218,17,6,640,196,436
352,217,17,5,638,704,434
276,217,17,28,1232,552,434
168,217,17,1,726,336,434
365,216,17,4,665,730,432
359,216,17,15,753,718,432
250,216,17,11,768,500,432
238,216,17,42,1318,476,432
227,216,17,24,1011,454,432
125,216,17,8,690,250,432
144,215,17,12,738,288,430
314,214,17,24,717,628,428
288,214,17,1,616,576,428
215,213,17,26,1099,430,426
192,213,17,31,1161,384,426
185,213,17,7,792,370,426
335,212,17,11,797,670,424
263,212,17,32,837,526,424
202,212,17,14,864,404,424
104,212,17,57,1394,208,424
387,211,17,22,674,774,422
375,211,17,38,866,750,422
291,211,17,18,707,582,422
237,211,17,6,880,474,422
326,210,17,5,624,652,420
247,210,17,9,794,494,420
175,210,17,5,754,350,420
159,210,17,5,721,318,420
369,209,17,32,978,738,418
193,209,17,6,910,386,418
138,209,17,1,702,276,418
350,208,17,32,812,700,416
341,208,17,11,671,682,416
167,208,17,20,862,334,416
311,207,17,18,727,622,414
228,207,17,18,1151,456,414
271,206,17,17,746,542,412
118,206,17,15,811,236,412
253,205,17,35,796,506,410
239,205,17,21,1034,478,410
124,205,17,7,716,248,410
356,204,17,6,693,712,408
298,204,17,40,889,596,408
222,204,17,18,918,444,408
114,204,17,2,658,228,408
317,203,17,3,636,634,406
210,203,17,19,1059,420,406
160,203,17,6,754,320,406
142,203,17,24,949,284,406
361,202,17,13,750,722,404
373,201,17,20,768,746,402
325,201,17,35,697,650,402
283,201,17,36,807,566,402
130,201,17,7,646,260,402
119,201,17,3,672,238,402
366,200,17,6,624,732,400
174,200,17,7,788,348,400
183,199,17,7,819,366,398
272,198,17,31,913,544,396
315,197,17,15,641,630,394
190,197,17,9,814,380,394
151,197,17,20,849,302,394
338,196,17,6,663,676,392
183,196,17,3,782,366,392
164,196,17,8,837,328,392
320,195,17,5,572,640,390
260,195,17,4,622,520,390
218,195,17,24,1143,436,390
345,194,17,18,1216,690,388
238,194,17,18,867,476,388
196,194,17,4,815,392,388
229,193,17,4,769,458,386
171,193,17,2,739,342,386
150,193,17,2,708,300,386
303,192,17,29,777,606,384
354,191,17,13,667,708,382
225,190,17,1,762,450,380
215,190,17,11,1009,430,380
119,189,17,21,948,238,378
337,188,17,20,791,674,376
226,188,17,1,796,452,376
167,188,17,5,764,334,376
161,188,17,6,798,322,376
142,188,17,18,950,284,376
135,188,17,21,823,270,376
249,187,17,6,674,498,374
282,186,17,22,786,564,372
243,186,17,9,744,486,372
132,186,17,6,698,264,372
325,185,17,22,669,650,370
255,185,17,23,924,510,370
220,185,17,5,810,440,370
149,185,17,13,745,298,370
301,184,17,28,807,602,368
231,184,17,22,1236,462,368
172,184,17,1,716,344,368
128,184,17,1,620,256,368
315,183,17,29,785,630,366
111,183,17,17,671,222,366
289,182,17,20,707,578,364
139,182,17,1,653,278,364
200,181,17,107,1440,400,362
163,180,17,8,755,326,360
278,179,17,27,1135,556,358
268,179,17,18,795,536,358
237,179,17,14,916,474,358
276,178,17,1,696,552,356
216,178,17,19,922,432,356
192,178,17,26,851,384,356
348,177,17,14,605,696,354
243,177,17,14,750,486,354
150,177,17,2,702,300,354
233,176,17,9,823,466,352
116,176,17,14,663,232,352
334,175,17,15,689,668,350
326,175,17,10,666,652,350
201,175,17,8,829,402,350
155,175,17,6,791,310,350
224,174,17,8,790,448,348
239,173,17,3,709,478,346
317,172,17,3,577,634,344
219,172,17,10,812,438,344
181,172,17,13,800,362,344
122,172,17,29,718,244,344
227,171,17,5,709,454,342
305,170,17,42,685,610,340
253,170,17,9,684,506,340
339,169,17,12,636,678,338
289,169,17,29,883,578,338
210,169,17,3,721,420,338
190,169,17,4,776,380,338
173,167,17,2,736,346,334
273,166,17,4,592,546,332
249,166,17,8,671,498,332
180,165,17,2,746,360,330
290,164,17,1,628,580,328
265,164,17,6,623,530,328
319,163,17,18,633,638,326
240,163,17,13,618,480,326
196,163,17,35,1025,392,326
188,163,17,15,832,376,326
328,162,17,31,874,656,324
149,161,17,8,759,298,322
144,161,17,4,679,288,322
137,161,17,11,666,274,322
310,160,17,8,576,620,320
258,160,17,14,628,516,320
185,159,17,12,840,370,318
301,158,17,11,584,602,316
271,157,17,14,781,542,314
208,157,17,11,699,416,314
292,156,17,16,639,584,312
219,156,17,12,607,438,312
200,156,17,5,696,400,312
151,154,17,19,1000,302,308
192,152,17,3,653,384,304
176,152,17,25,853,352,304
156,152,17,9,751,312,304
165,151,17,13,725,330,302
190,149,17,3,653,380,298
129,149,17,16,688,258,298
138,147,17,8,569,276,294
167,146,17,6,648,334,292
148,140,17,4,554,296,280
164,138,17,3,563,328,276
207,370,18,14,703,414,740
197,367,18,1,622,394,734
190,366,18,7,671,380,732
210,362,18,9,776,420,724
215,361,18,32,917,430,722
171,360,18,19,665,342,720
378,356,18,1,537,756,712
216,354,18,3,704,432,708
159,354,18,15,761,318,708
367,353,18,22,664,734,706
180,352,18,15,684,360,704
387,351,18,22,618,774,702
195,351,18,37,1004,390,702
225,349,18,41,779,450,698
358,348,18,4,575,716,696
396,347,18,27,658,792,694
187,347,18,46,994,374,694
150,347,18,4,592,300,694
341,346,18,23,601,682,692
239,345,18,2,696,478,690
212,345,18,9,735,424,690
159,345,18,3,628,318,690
143,345,18,11,637,286,690
378,344,18,3,565,756,688
223,344,18,9,805,446,688
172,343,18,4,634,344,686
246,342,18,14,708,492,684
309,341,18,19,661,618,682
401,339,18,16,627,802,678
369,339,18,15,594,738,678
154,339,18,13,743,308,678
239,337,18,24,779,478,674
186,337,18,2,674,372,674
140,337,18,5,580,280,674
387,336,18,25,673,774,672
331,336,18,51,718,662,672
397,335,18,6,590,794,670
291,335,18,17,597,582,670
345,334,18,32,781,690,668
251,334,18,13,752,502,668
229,334,18,14,828,458,668
201,334,18,42,1088,402,668
168,334,18,6,652,336,668
129,332,18,4,593,258,664
329,331,18,6,770,658,662
308,331,18,19,654,616,662
189,330,18,8,720,378,660
367,329,18,10,694,734,658
206,329,18,5,778,412,658
175,329,18,13,771,350,658
281,328,18,27,678,562,656
236,328,18,17,785,472,656
221,328,18,21,931,442,656
183,328,18,4,713,366,656
146,328,18,2,620,292,656
288,327,18,5,603,576,654
259,327,18,3,695,518,654
213,327,18,41,995,426,654
196,327,18,29,958,392,654
328,326,18,22,743,656,652
250,326,18,7,772,500,652
137,326,18,29,943,274,652
133,325,18,5,684,266,650
122,324,18,9,671,244,648
320,323,18,12,639,640,646
262,323,18,23,1015,524,646
154,323,18,1,598,308,646
376,322,18,36,794,752,644
341,322,18,34,727,682,644
169,322,18,11,749,338,644
280,321,18,3,592,560,642
210,320,18,1,785,420,640
294,319,18,3,777,588,638
225,319,18,6,802,450,638
383,318,18,18,672,766,636
332,318,18,8,731,664,636
254,318,18,3,779,508,636
214,318,18,15,900,428,636
203,318,18,10,782,406,636
265,317,18,7,703,530,634
326,316,18,18,689,652,632
180,316,18,15,760,360,632
337,315,18,21,765,674,630
239,315,18,43,1189,478,630
230,315,18,22,932,460,630
141,315,18,14,690,282,630
123,315,18,23,808,246,630
118,315,18,2,623,236,630
346,314,18,17,687,692,628
314,314,18,1,724,628,628
332,313,18,11,658,664,626
297,313,18,103,1235,594,626
291,313,18,13,873,582,626
221,312,18,18,966,442,624
165,312,18,8,800,330,624
377,311,18,20,660,754,622
349,311,18,2,565,698,622
310,311,18,4,819,620,622
209,311,18,19,861,418,622
386,310,18,4,558,772,620
362,310,18,14,593,724,620
255,310,18,10,786,510,620
248,309,18,2,715,496,618
297,308,18,3,645,594,616
283,308,18,2,646,566,616
264,308,18,4,723,528,616
221,308,18,1,827,442,616
192,308,18,16,877,384,616
185,308,18,18,872,370,616
135,308,18,12,680,270,616
320,307,18,33,788,640,614
287,307,18,18,703,574,614
167,306,18,8,781,334,612
313,305,18,23,1176,626,610
245,305,18,3,738,490,610
201,305,18,9,771,402,610
173,305,18,10,753,346,610
154,305,18,1,629,308,610
131,305,18,11,678,262,610
237,304,18,10,808,474,608
216,304,18,3,805,432,608
148,304,18,3,629,296,608
120,303,18,35,936,240,606
318,301,18,10,689,636,602
306,301,18,21,741,612,602
275,301,18,33,772,550,602
129,301,18,2,662,258,602
118,300,18,14,864,236,600
297,299,18,10,695,594,598
198,298,18,6,776,396,596
155,298,18,1,636,310,596
191,297,18,4,757,382,594
151,297,18,1,658,302,594
108,297,18,4,782,216,594
242,296,18,8,795,484,592
202,296,18,1,742,404,592
160,296,18,20,736,320,592
100,296,18,82,1001,200,592
227,295,18,41,978,454,590
177,294,18,12,780,354,588
258,293,18,69,1003,516,586
132,293,18,3,610,264,586
94,293,18,6,683,188,586
305,292,18,19,1029,610,584
112,292,18,22,766,224,584
276,291,18,8,625,552,582
208,290,18,2,787,416,580
187,290,18,2,736,374,580
145,290,18,6,680,290,580
120,290,18,34,917,240,580
253,289,18,8,791,506,578
161,288,18,9,718,322,576
152,288,18,4,676,304,576
243,287,18,13,811,486,574
234,286,18,18,941,468,572
207,286,18,1,796,414,572
104,286,18,14,810,208,572
297,285,18,29,1061,594,570
293,285,18,1,642,586,570
217,285,18,21,887,434,570
192,285,18,2,724,384,570
256,284,18,7,785,512,568
227,284,18,12,880,454,568
250,283,18,5,794,500,566
139,283,18,28,740,278,566
96,283,18,31,963,192,566
326,282,18,1,542,652,564
125,282,18,8,697,250,564
118,282,18,21,941,236,564
333,281,18,12,600,666,562
272,281,18,20,975,544,562
177,281,18,16,775,354,562
201,280,18,19,962,402,560
194,280,18,3,722,388,560
263,279,18,34,1010,526,558
223,279,18,4,833,446,558
328,278,18,2,574,656,556
307,278,18,19,668,614,556
215,278,18,2,828,430,556
348,277,18,18,760,696,554
275,277,18,1,711,550,554
160,277,18,19,813,320,554
147,277,18,10,686,294,554
129,277,18,1,605,258,554
357,276,18,14,615,714,552
346,275,18,1,594,692,550
286,275,18,33,1114,572,550
234,275,18,32,1055,468,550
176,275,18,16,874,352,550
253,274,18,1,733,506,548
94,274,18,11,681,188,548
149,273,18,3,652,298,546
140,273,18,5,750,280,546
244,272,18,16,912,488,544
102,272,18,12,708,204,544
368,271,18,24,1025,736,542
301,271,18,10,626,602,542
238,271,18,6,889,476,542
164,271,18,1,719,328,542
315,270,18,15,897,630,540
261,270,18,20,943,522,540
109,270,18,3,633,218,540
376,269,18,8,718,752,538
354,269,18,14,777,708,538
293,269,18,17,854,586,538
281,269,18,9,755,562,538
245,269,18,2,844,490,538
170,269,18,1,692,340,538
106,269,18,1,680,212,538
241,268,18,3,862,482,536
181,268,18,11,832,362,536
135,268,18,17,1203,270,536
334,267,18,20,676,668,534
272,267,18,10,863,544,534
204,267,18,31,1195,408,534
160,267,18,5,731,320,534
371,266,18,11,819,742,532
344,266,18,24,1225,688,532
188,266,18,16,864,376,532
155,266,18,6,726,310,532
288,265,18,1,783,576,530
232,265,18,21,992,464,530
120,265,18,6,661,240,530
380,264,18,5,654,760,528
306,264,18,9,635,612,528
299,264,18,14,758,598,528
356,263,18,17,898,712,526
221,263,18,51,1477,442,526
210,263,18,8,870,420,526
183,263,18,2,769,366,526
143,263,18,1,604,286,526
135,263,18,4,696,270,526
126,263,18,28,738,252,526
279,262,18,24,826,558,524
315,260,18,36,712,630,520
271,259,18,23,885,542,518
250,259,18,22,1079,500,518
113,259,18,15,779,226,518
102,259,18,6,671,204,518
377,257,18,16,805,754,514
361,257,18,37,996,722,514
261,257,18,19,774,522,514
244,257,18,8,834,488,514
287,256,18,34,1025,574,512
220,256,18,7,870,440,512
170,256,18,9,769,340,512
139,256,18,14,809,278,512
191,255,18,23,982,382,510
186,255,18,11,779,372,510
152,255,18,11,763,304,510
126,255,18,5,678,252,510
297,254,18,19,697,594,508
202,253,18,2,781,404,506
161,253,18,10,743,322,506
373,252,18,25,831,746,504
274,252,18,5,790,548,504
181,252,18,7,764,362,504
154,251,18,12,823,308,502
145,251,18,2,705,290,502
370,250,18,4,665,740,500
167,250,18,5,761,334,500
140,250,18,1,688,280,500
351,249,18,24,647,702,498
264,249,18,21,1022,528,498
249,249,18,28,850,498,498
213,249,18,5,817,426,498
304,248,18,20,644,608,496
281,248,18,26,940,562,496
223,248,18,34,1082,446,496
187,248,18,9,781,374,496
335,247,18,23,685,670,494
251,247,18,3,794,502,494
243,247,18,2,792,486,494
208,247,18,20,858,416,494
148,247,18,1,679,296,494
97,247,18,16,829,194,494
388,246,18,11,653,776,492
271,246,18,4,753,542,492
131,246,18,19,857,262,492
117,246,18,34,965,234,492
317,244,18,14,685,634,488
164,244,18,2,728,328,488
377,243,18,9,679,754,486
247,243,18,10,869,494,486
293,242,18,14,660,586,484
268,242,18,8,754,536,484
210,242,18,6,820,420,484
275,241,18,10,933,550,482
105,241,18,43,881,210,482
282,240,18,10,756,564,480
238,240,18,14,890,476,480
121,240,18,5,662,242,480
100,240,18,7,659,200,480
332,239,18,5,587,664,478
323,239,18,18,684,646,478
304,239,18,5,593,608,478
216,239,18,17,883,432,478
191,239,18,20,923,382,478
183,239,18,11,791,366,478
124,239,18,3,643,248,478
230,238,18,9,795,460,476
370,237,18,20,715,740,474
270,237,18,1,711,540,474
264,237,18,7,749,528,474
243,237,18,11,820,486,474
173,237,18,19,987,346,474
354,235,18,34,844,708,470
298,235,18,9,744,596,470
288,235,18,17,763,576,470
206,235,18,12,829,412,470
383,234,18,69,957,766,468
338,233,18,23,721,676,466
245,233,18,11,950,490,466
163,233,18,1,702,326,466
196,232,18,3,775,392,464
265,231,18,13,762,530,462
214,231,18,18,1081,428,462
187,231,18,19,987,374,462
370,230,18,26,741,740,460
297,230,18,10,752,594,460
162,230,18,2,737,324,460
360,229,18,6,629,720,458
240,229,18,7,818,480,458
330,228,18,3,624,660,456
322,228,18,27,713,644,456
225,228,18,10,825,450,456
111,227,18,28,1009,222,454
315,226,18,12,568,630,452
274,226,18,11,808,548,452
231,226,18,3,787,462,452
149,226,18,17,854,298,452
102,226,18,24,877,204,452
266,225,18,8,732,532,450
214,225,18,1,782,428,450
155,225,18,6,774,310,450
379,224,18,17,902,758,448
339,224,18,22,681,678,448
353,223,18,23,876,706,446
201,222,18,22,868,402,444
180,222,18,17,861,360,444
157,222,18,9,798,314,444
288,221,18,5,678,576,442
186,221,18,7,799,372,442
124,221,18,61,880,248,442
269,220,18,7,755,538,440
113,220,18,21,1252,226,440
303,219,18,32,880,606,438
208,219,18,2,792,416,438
92,219,18,6,585,184,438
352,218,18,3,606,704,436
98,218,18,8,671,196,436
276,217,18,26,1250,552,434
254,217,18,3,741,508,434
168,217,18,1,734,336,434
128,217,18,4,689,256,434
126,217,18,1,614,252,434
359,216,18,15,736,718,432
238,216,18,42,1292,476,432
364,215,18,6,683,728,430
227,215,18,28,1015,454,430
314,214,18,25,738,628,428
287,214,18,4,667,574,428
144,214,18,12,745,288,428
215,213,18,27,1070,430,426
192,213,18,30,1188,384,426
185,213,18,7,795,370,426
387,212,18,19,660,774,424
335,212,18,11,759,670,424
264,212,18,31,835,528,424
250,212,18,11,766,500,424
202,212,18,17,867,404,424
104,212,18,54,1406,208,424
376,211,18,38,885,752,422
326,211,18,7,609,652,422
292,211,18,15,709,584,422
237,211,18,6,860,474,422
175,211,18,2,741,350,422
247,210,18,7,774,494,420
159,210,18,4,737,318,420
369,209,18,32,989,738,418
193,209,18,6,904,386,418
138,209,18,1,685,276,418
167,208,18,18,850,334,416
341,207,18,18,665,682,414
311,207,18,21,720,622,414
228,207,18,18,1144,456,414
254,205,18,34,780,508,410
239,205,18,21,1003,478,410
118,205,18,26,779,236,410
350,204,18,39,811,700,408
317,204,18,2,615,634,408
298,204,18,40,907,596,408
222,204,18,20,931,444,408
113,204,18,5,652,226,408
209,203,18,22,1067,418,406
142,203,18,24,916,284,406
361,202,18,13,769,722,404
374,201,18,18,739,748,402
325,201,18,38,685,650,402
283,201,18,35,822,566,402
231,201,18,3,781,462,402
175,201,18,2,786,350,402
160,201,18,9,786,320,402
130,201,18,9,647,260,402
366,200,18,7,614,732,400
117,200,18,4,666,234,400
184,199,18,7,803,368,398
271,198,18,51,917,542,396
315,197,18,15,638,630,394
190,197,18,9,827,380,394
151,197,18,22,830,302,394
338,196,18,8,657,676,392
305,196,18,14,700,610,392
183,196,18,3,769,366,392
164,196,18,10,836,328,392
321,195,18,3,569,642,390
260,195,18,4,614,520,390
218,195,18,24,1130,436,390
345,194,18,21,1180,690,388
238,194,18,17,870,476,388
196,194,18,4,799,392,388
230,193,18,1,774,460,386
172,193,18,1,716,344,386
303,192,18,14,733,606,384
354,191,18,14,661,708,382
216,190,18,10,984,432,380
119,189,18,19,878,238,378
337,188,18,21,777,674,376
166,188,18,7,782,332,376
142,188,18,19,958,284,376
135,188,18,20,819,270,376
248,187,18,7,680,496,374
161,187,18,9,806,322,374
282,186,18,24,770,564,372
255,186,18,23,894,510,372
243,186,18,8,736,486,372
132,186,18,4,682,264,372
326,185,18,22,689,652,370
221,185,18,2,782,442,370
148,185,18,12,740,296,370
301,184,18,27,814,602,368
231,184,18,23,1267,462,368
172,184,18,4,749,344,368
315,183,18,30,746,630,366
111,183,18,17,682,222,366
289,182,18,19,695,578,364
200,181,18,109,1513,400,362
278,179,18,27,1111,556,358
268,179,18,19,801,536,358
163,179,18,7,748,326,358
276,178,18,1,683,552,356
216,178,18,19,941,432,356
193,178,18,20,827,386,356
348,177,18,15,603,696,354
243,177,18,14,742,486,354
233,176,18,27,887,466,352
115,176,18,15,650,230,352
335,175,18,14,719,670,350
326,175,18,9,647,652,350
201,175,18,8,818,402,350
155,175,18,7,791,310,350
225,174,18,8,816,450,348
239,173,18,4,714,478,346
317,172,18,4,578,634,344
219,172,18,9,814,438,344
122,172,18,26,742,244,344
305,171,18,39,693,610,342
228,171,18,3,679,456,342
181,171,18,13,800,362,342
253,170,18,9,698,506,340
211,170,18,1,694,422,340
340,169,18,9,598,680,338
290,169,18,33,883,580,338
174,167,18,4,733,348,334
273,166,18,4,598,546,332
249,166,18,8,658,498,332
319,163,18,17,646,638,326
265,163,18,8,613,530,326
240,163,18,13,606,480,326
196,163,18,36,1006,392,326
188,163,18,14,815,376,326
171,162,18,2,716,342,324
137,162,18,10,659,274,324
328,161,18,33,870,656,322
149,161,18,8,747,298,322
144,161,18,5,692,288,322
310,160,18,8,581,620,320
259,160,18,11,623,518,320
185,159,18,12,875,370,318
302,158,18,7,576,604,316
271,157,18,15,757,542,314
208,157,18,11,697,416,314
292,156,18,17,643,584,312
219,156,18,13,637,438,312
199,155,18,10,705,398,310
151,154,18,19,1038,302,308
192,152,18,3,669,384,304
176,152,18,26,843,352,304
156,152,18,7,740,312,304
165,151,18,13,711,330,302
129,149,18,15,688,258,298
167,146,18,7,640,334,292
138,146,18,7,577,276,292
148,140,18,2,542,296,280
164,138,18,3,568,328,276
207,370,19,14,713,414,740
226,365,19,4,562,452,730
190,365,19,8,682,380,730
210,362,19,10,764,420,724
215,360,19,33,912,430,720
172,360,19,15,658,344,720
166,360,19,3,609,332,720
180,356,19,10,681,360,712
159,355,19,13,783,318,710
376,354,19,1,555,752,708
367,354,19,19,669,734,708
225,354,19,10,705,450,708
215,354,19,6,730,430,708
387,353,19,19,621,774,706
195,351,19,37,980,390,702
357,349,19,8,581,714,698
230,349,19,25,742,460,698
396,348,19,29,678,792,696
341,347,19,21,602,682,694
187,347,19,46,967,374,694
150,347,19,5,599,300,694
378,345,19,3,569,756,690
212,345,19,10,741,424,690
159,345,19,4,624,318,690
143,345,19,11,640,286,690
223,343,19,12,802,446,686
